Property_ID,Buyer_Type,Sales_Channel,Booking_Flag,Quarter_Label,Quarter_Number
PROP000581,cxo,online,1,2024-06-30,2
PROP000582,other,broker,1,2024-06-30,2
PROP000583,cxo,direct,1,2024-09-30,3
PROP000584,"startup founder",direct,1,2023-12-31,4
PROP000585,other,"nri desk",1,2023-12-31,4
PROP000586,nri,broker,1,2023-09-30,3
PROP000587,hni,"nri desk",1,2023-12-31,4
PROP000588,nri,online,1,2024-03-31,1
PROP000589,"startup founder",online,1,2024-12-31,4
PROP000590,nri,"nri desk",1,2024-06-30,2
PROP000591,hni,"nri desk",1,2024-12-31,4
PROP000592,"startup founder",broker,1,2024-06-30,2
PROP000593,other,online,1,2024-06-30,2
PROP000594,"startup founder",online,1,2025-03-31,1
PROP000595,nri,direct,1,2024-06-30,2
PROP000596,other,online,1,2023-06-30,2
PROP000597,nri,direct,1,2023-12-31,4
PROP000598,cxo,broker,1,2025-03-31,1
PROP000599,nri,direct,1,2024-03-31,1
PROP000600,other,"nri desk",1,2024-12-31,4
PROP000601,other,broker,1,2023-12-31,4
PROP000602,"startup founder","nri desk",1,2024-06-30,2
PROP000603,hni,direct,1,2023-09-30,3
PROP000604,other,broker,1,2024-06-30,2
PROP000605,other,broker,1,2024-12-31,4
PROP000606,"startup founder",broker,1,2024-09-30,3
PROP000607,cxo,online,1,2024-03-31,1
PROP000608,nri,online,1,2023-06-30,2
PROP000609,"startup founder",online,1,2024-03-31,1
PROP000610,nri,broker,1,2023-09-30,3
PROP000611,other,online,1,2025-03-31,1
PROP000612,hni,broker,1,2024-03-31,1
PROP000613,hni,"nri desk",1,2024-09-30,3
PROP000614,other,direct,1,2024-12-31,4
PROP000615,"startup founder",broker,1,2024-09-30,3
PROP000616,cxo,broker,1,2025-03-31,1
PROP000617,"startup founder",direct,1,2023-12-31,4
PROP000618,hni,online,1,2023-06-30,2
PROP000619,hni,"nri desk",1,2025-03-31,1
PROP000620,nri,online,1,2023-09-30,3
PROP000621,cxo,"nri desk",1,2024-09-30,3
PROP000622,hni,direct,1,2024-09-30,3
PROP000623,cxo,online,1,2023-12-31,4
PROP000624,other,direct,1,2024-09-30,3
PROP000625,other,broker,1,2023-12-31,4
PROP000626,hni,broker,1,2025-03-31,1
PROP000627,nri,direct,1,2023-06-30,2
PROP000628,cxo,broker,1,2023-09-30,3
PROP000629,other,broker,1,2023-12-31,4
PROP000630,"startup founder",direct,1,2025-03-31,1
PROP000631,other,direct,1,2023-12-31,4
PROP000632,other,broker,1,2023-12-31,4
PROP000633,nri,online,1,2024-06-30,2
PROP000634,cxo,direct,1,2024-12-31,4
PROP000635,cxo,broker,1,2023-12-31,4
PROP000636,other,direct,1,2023-12-31,4
PROP000637,cxo,broker,1,2024-09-30,3
PROP000638,"startup founder",online,1,2023-09-30,3
PROP000639,other,"nri desk",1,2023-09-30,3
PROP000640,cxo,"nri desk",1,2024-03-31,1
PROP000641,other,broker,1,2024-06-30,2
PROP000642,nri,online,1,2024-12-31,4
PROP000643,other,broker,1,2024-09-30,3
PROP000644,nri,broker,1,2024-06-30,2
PROP000645,other,online,1,2025-03-31,1
PROP000646,hni,broker,1,2025-03-31,1
PROP000647,hni,online,1,2023-12-31,4
PROP000648,other,direct,1,2024-09-30,3
PROP000649,"startup founder",direct,1,2024-06-30,2
PROP000650,cxo,online,1,2023-12-31,4
PROP000651,nri,broker,1,2025-03-31,1
PROP000652,cxo,broker,1,2024-12-31,4
PROP000653,nri,direct,1,2024-06-30,2
PROP000654,other,"nri desk",1,2024-06-30,2
PROP000655,"startup founder",broker,1,2024-06-30,2
PROP000656,cxo,broker,1,2023-06-30,2
PROP000657,other,online,1,2024-03-31,1
PROP000658,nri,broker,1,2023-12-31,4
PROP000659,cxo,direct,1,2024-12-31,4
PROP000660,hni,online,1,2023-06-30,2
PROP000661,nri,broker,1,2025-03-31,1
PROP000662,other,online,1,2024-06-30,2
PROP000663,other,"nri desk",1,2024-06-30,2
PROP000664,"startup founder",direct,1,2024-03-31,1
PROP000665,other,online,1,2023-12-31,4
PROP000666,"startup founder",broker,1,2023-12-31,4
PROP000667,nri,online,1,2025-03-31,1
PROP000668,cxo,direct,1,2024-09-30,3
PROP000669,"startup founder",broker,1,2024-09-30,3
PROP000670,hni,online,1,2025-03-31,1
PROP000671,hni,direct,1,2023-06-30,2
PROP000672,cxo,online,1,2023-12-31,4
PROP000673,cxo,online,1,2023-09-30,3
PROP000674,cxo,online,1,2023-06-30,2
PROP000675,hni,"nri desk",1,2023-06-30,2
PROP000676,nri,broker,1,2023-06-30,2
PROP000677,"startup founder","nri desk",1,2023-12-31,4
PROP000678,nri,online,1,2024-09-30,3
PROP000679,nri,"nri desk",1,2024-06-30,2
PROP000680,nri,online,1,2023-06-30,2
PROP000681,"startup founder",direct,1,2023-12-31,4
PROP000682,cxo,online,1,2023-06-30,2
PROP000683,hni,online,1,2025-03-31,1
PROP000684,other,direct,1,2025-03-31,1
PROP000685,nri,direct,1,2023-09-30,3
PROP000686,other,online,1,2023-06-30,2
PROP000687,other,broker,1,2023-12-31,4
PROP000688,cxo,"nri desk",1,2023-12-31,4
PROP000689,"startup founder",broker,1,2023-09-30,3
PROP000690,cxo,direct,1,2025-03-31,1
PROP000691,nri,direct,1,2025-03-31,1
PROP000692,"startup founder","nri desk",1,2023-06-30,2
PROP000693,cxo,direct,1,2023-09-30,3
PROP000694,nri,direct,1,2024-09-30,3
PROP000695,hni,broker,1,2023-12-31,4
PROP000696,cxo,online,1,2025-03-31,1
PROP000697,"startup founder",direct,1,2024-09-30,3
PROP000698,nri,online,1,2024-12-31,4
PROP000699,cxo,"nri desk",1,2024-09-30,3
PROP000700,hni,"nri desk",1,2024-12-31,4
PROP000701,cxo,online,1,2025-03-31,1
PROP000702,cxo,"nri desk",1,2024-12-31,4
PROP000703,other,broker,1,2024-12-31,4
PROP000704,"startup founder",broker,1,2024-06-30,2
PROP000705,nri,direct,1,2023-06-30,2
PROP000706,"startup founder",online,1,2025-03-31,1
PROP000707,cxo,broker,1,2024-09-30,3
PROP000708,hni,"nri desk",1,2025-03-31,1
PROP000709,other,online,1,2024-03-31,1
PROP000710,"startup founder",direct,1,2023-06-30,2
PROP000711,"startup founder",online,1,2023-09-30,3
PROP000712,"startup founder",direct,1,2024-12-31,4
PROP000713,"startup founder","nri desk",1,2024-06-30,2
PROP000714,nri,online,1,2023-09-30,3
PROP000715,cxo,direct,1,2025-03-31,1
PROP000716,"startup founder",broker,1,2023-09-30,3
PROP000717,cxo,online,1,2023-06-30,2
PROP000718,cxo,broker,1,2023-12-31,4
PROP000719,other,online,1,2023-12-31,4
PROP000720,cxo,online,1,2023-09-30,3
PROP000721,other,broker,1,2024-03-31,1
PROP000722,other,online,1,2025-03-31,1
PROP000723,hni,broker,1,2024-09-30,3
PROP000724,nri,direct,1,2025-03-31,1
PROP000725,hni,online,1,2023-06-30,2
PROP000726,nri,online,1,2023-09-30,3
PROP000727,"startup founder",direct,1,2023-12-31,4
PROP000728,"startup founder",broker,1,2024-09-30,3
PROP000729,hni,broker,1,2024-09-30,3
PROP000730,"startup founder",direct,1,2024-06-30,2
PROP000731,nri,online,1,2023-09-30,3
PROP000732,nri,online,1,2023-06-30,2
PROP000733,"startup founder",direct,1,2024-06-30,2
PROP000734,cxo,broker,1,2023-12-31,4
PROP000735,"startup founder",direct,1,2024-03-31,1
PROP000736,hni,online,1,2024-03-31,1
PROP000737,hni,direct,1,2025-03-31,1
PROP000738,hni,direct,1,2023-12-31,4
PROP000739,nri,online,1,2024-09-30,3
PROP000740,other,broker,1,2024-06-30,2
PROP000741,hni,direct,1,2023-12-31,4
PROP000742,"startup founder","nri desk",1,2025-03-31,1
PROP000743,hni,broker,1,2024-12-31,4
PROP000744,cxo,online,1,2024-06-30,2
PROP000745,hni,online,1,2023-12-31,4
PROP000746,cxo,broker,1,2023-06-30,2
PROP000747,cxo,direct,1,2024-12-31,4
PROP000748,other,online,1,2023-12-31,4
PROP000749,other,broker,1,2024-09-30,3
PROP000750,hni,online,1,2023-12-31,4
PROP000751,nri,direct,1,2024-03-31,1
PROP000752,cxo,online,1,2025-03-31,1
PROP000753,other,online,1,2024-12-31,4
PROP000754,"startup founder",broker,1,2024-03-31,1
PROP000755,cxo,direct,1,2024-03-31,1
PROP000756,cxo,broker,1,2024-12-31,4
PROP000757,cxo,direct,1,2024-03-31,1
PROP000758,"startup founder","nri desk",1,2024-03-31,1
PROP000759,nri,broker,1,2025-03-31,1
PROP000760,cxo,online,1,2023-09-30,3
PROP000761,cxo,"nri desk",1,2024-12-31,4
PROP000762,cxo,broker,1,2025-03-31,1
PROP000763,cxo,direct,1,2023-09-30,3
PROP000764,hni,"nri desk",1,2023-06-30,2
PROP000765,"startup founder",online,1,2024-03-31,1
PROP000766,"startup founder",direct,1,2024-06-30,2
PROP000767,other,broker,1,2024-06-30,2
PROP000768,other,online,1,2024-09-30,3
PROP000769,"startup founder",direct,1,2023-09-30,3
PROP000770,other,online,1,2023-12-31,4
PROP000771,"startup founder","nri desk",1,2025-03-31,1
PROP000772,other,"nri desk",1,2024-12-31,4
PROP000773,other,"nri desk",1,2024-12-31,4
PROP000774,cxo,online,1,2025-03-31,1
PROP000775,other,direct,1,2025-03-31,1
PROP000776,nri,broker,1,2023-09-30,3
PROP000777,nri,broker,1,2023-12-31,4
PROP000778,nri,broker,1,2024-09-30,3
PROP000779,cxo,online,1,2024-09-30,3
PROP000780,cxo,broker,1,2024-06-30,2
PROP000781,nri,broker,1,2023-09-30,3
PROP000782,other,direct,1,2025-03-31,1
PROP000783,nri,broker,1,2025-03-31,1
PROP000784,other,online,1,2023-12-31,4
PROP000785,"startup founder",online,1,2025-03-31,1
PROP000786,hni,online,1,2023-09-30,3
PROP000787,cxo,direct,1,2023-06-30,2
PROP000788,hni,online,1,2023-12-31,4
PROP000789,cxo,"nri desk",1,2024-03-31,1
PROP000790,cxo,"nri desk",1,2024-12-31,4
PROP000791,nri,direct,1,2024-03-31,1
PROP000792,other,direct,1,2024-06-30,2
PROP000793,hni,broker,1,2023-12-31,4
PROP000794,other,direct,1,2024-09-30,3
PROP000795,hni,broker,1,2025-03-31,1
PROP000796,hni,"nri desk",1,2024-09-30,3
PROP000797,nri,broker,1,2024-09-30,3
PROP000798,other,direct,1,2024-06-30,2
PROP000799,"startup founder",direct,1,2024-09-30,3
PROP000800,other,online,1,2024-09-30,3
PROP000801,nri,broker,1,2024-03-31,1
PROP000802,cxo,online,1,2024-06-30,2
PROP000803,hni,online,1,2023-12-31,4
PROP000804,nri,direct,1,2024-03-31,1
PROP000805,hni,online,1,2023-06-30,2
PROP000806,cxo,broker,1,2023-06-30,2
PROP000807,other,"nri desk",1,2024-12-31,4
PROP000808,nri,direct,1,2023-12-31,4
PROP000809,other,"nri desk",1,2023-09-30,3
PROP000810,"startup founder","nri desk",1,2024-06-30,2
PROP000811,nri,broker,1,2025-03-31,1
PROP000812,"startup founder",online,1,2023-12-31,4
PROP000813,nri,broker,1,2023-09-30,3
PROP000814,"startup founder",direct,1,2024-09-30,3
PROP000815,cxo,direct,1,2024-12-31,4
PROP000816,"startup founder","nri desk",1,2024-09-30,3
PROP000817,nri,broker,1,2025-03-31,1
PROP000818,"startup founder",direct,1,2023-06-30,2
PROP000819,nri,online,1,2025-03-31,1
PROP000820,other,online,1,2023-06-30,2
PROP000821,nri,"nri desk",1,2024-06-30,2
PROP000822,nri,broker,1,2024-06-30,2
PROP000823,nri,online,1,2023-09-30,3
PROP000824,nri,"nri desk",1,2024-03-31,1
PROP000825,nri,online,1,2024-03-31,1
PROP000826,cxo,direct,1,2024-03-31,1
PROP000827,other,direct,1,2023-09-30,3
PROP000828,"startup founder",broker,1,2024-09-30,3
PROP000829,hni,"nri desk",1,2023-09-30,3
PROP000830,"startup founder",online,1,2024-12-31,4
PROP000831,cxo,broker,1,2023-12-31,4
PROP000832,other,broker,1,2023-12-31,4
PROP000833,hni,direct,1,2023-12-31,4
PROP000834,cxo,"nri desk",1,2023-12-31,4
PROP000835,other,"nri desk",1,2024-12-31,4
PROP000836,other,direct,1,2023-09-30,3
PROP000837,cxo,online,1,2023-12-31,4
PROP000838,cxo,broker,1,2023-12-31,4
PROP000839,"startup founder",direct,1,2024-03-31,1
PROP000840,cxo,broker,1,2023-09-30,3
PROP000841,nri,direct,1,2024-03-31,1
PROP000842,nri,online,1,2024-06-30,2
PROP000843,"startup founder",direct,1,2024-12-31,4
PROP000844,hni,broker,1,2024-12-31,4
PROP000845,other,direct,1,2023-12-31,4
PROP000846,cxo,broker,1,2025-03-31,1
PROP000847,cxo,direct,1,2024-06-30,2
PROP000848,"startup founder",online,1,2023-06-30,2
PROP000849,hni,online,1,2023-09-30,3
PROP000850,other,"nri desk",1,2024-09-30,3
PROP000851,other,online,1,2023-12-31,4
PROP000852,nri,broker,1,2024-03-31,1
PROP000853,cxo,direct,1,2024-12-31,4
PROP000854,cxo,"nri desk",1,2024-12-31,4
PROP000855,"startup founder","nri desk",1,2023-06-30,2
PROP000856,other,"nri desk",1,2023-12-31,4
PROP000857,other,broker,1,2023-12-31,4
PROP000858,other,online,1,2024-09-30,3
PROP000859,hni,"nri desk",1,2024-03-31,1
PROP000860,cxo,online,1,2024-09-30,3
PROP000861,other,online,1,2024-06-30,2
PROP000862,"startup founder","nri desk",1,2024-03-31,1
PROP000863,cxo,online,1,2023-06-30,2
PROP000864,hni,broker,1,2023-06-30,2
PROP000865,nri,online,1,2023-06-30,2
PROP000866,other,broker,1,2023-06-30,2
PROP000867,"startup founder",direct,1,2025-03-31,1
PROP000868,other,direct,1,2025-03-31,1
PROP000869,cxo,broker,1,2024-06-30,2
PROP000870,cxo,broker,1,2023-09-30,3
PROP000871,"startup founder",broker,1,2024-12-31,4
PROP000872,nri,broker,1,2024-12-31,4
PROP000873,hni,"nri desk",1,2024-06-30,2
PROP000874,cxo,"nri desk",1,2024-12-31,4
PROP000875,cxo,online,1,2023-06-30,2
PROP000876,cxo,"nri desk",1,2024-09-30,3
PROP000877,nri,"nri desk",1,2025-03-31,1
PROP000878,hni,online,1,2023-06-30,2
PROP000879,cxo,"nri desk",1,2023-06-30,2
PROP000880,hni,direct,1,2023-06-30,2
PROP000881,"startup founder","nri desk",1,2023-09-30,3
PROP000882,cxo,broker,1,2024-03-31,1
PROP000883,nri,"nri desk",1,2024-09-30,3
PROP000884,nri,broker,1,2024-06-30,2
PROP000885,hni,broker,1,2023-09-30,3
PROP000886,other,online,1,2023-09-30,3
PROP000887,cxo,direct,1,2024-12-31,4
PROP000888,hni,"nri desk",1,2023-06-30,2
PROP000889,cxo,broker,1,2024-03-31,1
PROP000890,other,direct,1,2023-06-30,2
PROP000891,"startup founder","nri desk",1,2023-12-31,4
PROP000892,other,direct,1,2024-06-30,2
PROP000893,hni,direct,1,2025-03-31,1
PROP000894,nri,broker,1,2023-09-30,3
PROP000895,hni,broker,1,2023-09-30,3
PROP000896,cxo,"nri desk",1,2023-06-30,2
PROP000897,nri,"nri desk",1,2025-03-31,1
PROP000898,cxo,broker,1,2024-09-30,3
PROP000899,hni,online,1,2023-06-30,2
PROP000900,other,broker,1,2024-03-31,1
PROP000901,"startup founder",broker,1,2023-09-30,3
PROP000902,nri,direct,1,2023-12-31,4
PROP000903,cxo,"nri desk",1,2024-12-31,4
PROP000904,hni,"nri desk",1,2023-06-30,2
PROP000905,other,"nri desk",1,2023-09-30,3
PROP000906,hni,broker,1,2024-09-30,3
PROP000907,other,"nri desk",1,2024-09-30,3
PROP000908,other,broker,1,2024-06-30,2
PROP000909,other,"nri desk",1,2024-03-31,1
PROP000910,nri,"nri desk",1,2024-09-30,3
PROP000911,cxo,direct,1,2023-09-30,3
PROP000912,"startup founder",direct,1,2024-06-30,2
PROP000913,nri,online,1,2024-09-30,3
PROP000914,other,online,1,2024-09-30,3
PROP000915,cxo,broker,1,2024-12-31,4
PROP000916,other,direct,1,2024-09-30,3
PROP000917,cxo,"nri desk",1,2024-06-30,2
PROP000918,cxo,broker,1,2023-12-31,4
PROP000919,cxo,direct,1,2023-12-31,4
PROP000920,"startup founder",broker,1,2024-12-31,4
PROP000921,cxo,"nri desk",1,2024-09-30,3
PROP000922,hni,online,1,2023-12-31,4
PROP000923,cxo,broker,1,2023-06-30,2
PROP000924,cxo,online,1,2024-03-31,1
PROP000925,hni,direct,1,2024-06-30,2
PROP000926,cxo,direct,1,2024-06-30,2
PROP000927,cxo,broker,1,2025-03-31,1
PROP000928,nri,online,1,2024-12-31,4
PROP000929,other,broker,1,2023-12-31,4
PROP000930,hni,broker,1,2025-03-31,1
PROP000931,nri,"nri desk",1,2023-06-30,2
PROP000932,cxo,broker,1,2024-12-31,4
PROP000933,"startup founder","nri desk",1,2024-09-30,3
PROP000934,cxo,"nri desk",1,2024-09-30,3
PROP000935,hni,online,1,2024-09-30,3
PROP000936,nri,online,1,2024-06-30,2
PROP000937,hni,online,1,2023-12-31,4
PROP000938,cxo,broker,1,2024-12-31,4
PROP000939,hni,direct,1,2024-09-30,3
PROP000940,other,broker,1,2023-09-30,3
PROP000941,"startup founder",online,1,2024-06-30,2
PROP000942,other,broker,1,2024-12-31,4
PROP000943,hni,"nri desk",1,2024-03-31,1
PROP000944,cxo,"nri desk",1,2024-03-31,1
PROP000945,nri,broker,1,2024-03-31,1
PROP000946,other,broker,1,2024-09-30,3
PROP000947,nri,"nri desk",1,2023-09-30,3
PROP000948,other,direct,1,2024-12-31,4
PROP000949,cxo,direct,1,2023-06-30,2
PROP000950,other,online,1,2023-12-31,4
PROP000951,nri,online,1,2024-12-31,4
PROP000952,"startup founder",online,1,2024-06-30,2
PROP000953,nri,"nri desk",1,2023-12-31,4
PROP000954,hni,broker,1,2025-03-31,1
PROP000955,hni,broker,1,2024-06-30,2
PROP000956,cxo,broker,1,2024-03-31,1
PROP000957,hni,broker,1,2025-03-31,1
PROP000958,nri,online,1,2024-12-31,4
PROP000959,"startup founder",online,1,2024-03-31,1
PROP000960,hni,direct,1,2025-03-31,1
PROP000961,other,direct,1,2024-03-31,1
PROP000962,"startup founder",online,1,2025-03-31,1
PROP000963,nri,broker,1,2023-12-31,4
PROP000964,nri,broker,1,2024-03-31,1
PROP000965,"startup founder",online,1,2024-12-31,4
PROP000966,other,broker,1,2024-06-30,2
PROP000967,cxo,broker,1,2023-06-30,2
PROP000968,cxo,direct,1,2024-03-31,1
PROP000969,nri,direct,1,2025-03-31,1
PROP000970,nri,online,1,2023-12-31,4
PROP000971,nri,broker,1,2025-03-31,1
PROP000972,cxo,direct,1,2023-09-30,3
PROP000973,hni,online,1,2024-06-30,2
PROP000974,other,direct,1,2024-12-31,4
PROP000975,other,broker,1,2024-03-31,1
PROP000976,nri,broker,1,2024-12-31,4
PROP000977,other,direct,1,2024-06-30,2
PROP000978,cxo,"nri desk",1,2024-03-31,1
PROP000979,nri,"nri desk",1,2023-09-30,3
PROP000980,hni,"nri desk",1,2024-12-31,4
PROP000981,hni,online,1,2024-06-30,2
PROP000982,"startup founder",broker,1,2025-03-31,1
PROP000983,hni,"nri desk",1,2024-12-31,4
PROP000984,nri,online,1,2025-03-31,1
PROP000985,hni,broker,1,2024-12-31,4
PROP000986,"startup founder",online,1,2023-09-30,3
PROP000987,nri,online,1,2024-03-31,1
PROP000988,"startup founder",broker,1,2024-06-30,2
PROP000989,other,direct,1,2023-06-30,2
PROP000990,"startup founder",direct,1,2023-09-30,3
PROP000991,cxo,online,1,2024-06-30,2
PROP000992,"startup founder",online,1,2024-12-31,4
PROP000993,cxo,direct,1,2023-09-30,3
PROP000994,other,broker,1,2024-12-31,4
PROP000995,nri,online,1,2025-03-31,1
PROP000996,cxo,broker,1,2024-03-31,1
PROP000997,other,direct,1,2024-06-30,2
PROP000998,nri,broker,1,2024-09-30,3
PROP000999,hni,"nri desk",1,2024-12-31,4
PROP001000,other,online,1,2024-12-31,4
PROP001001,hni,"nri desk",1,2024-06-30,2
PROP001002,other,direct,1,2023-12-31,4
PROP001003,hni,"nri desk",1,2024-06-30,2
PROP001004,"startup founder",online,1,2024-06-30,2
PROP001005,nri,direct,1,2024-12-31,4
PROP001006,other,broker,1,2024-09-30,3
PROP001007,cxo,online,1,2024-12-31,4
PROP001008,nri,broker,1,2023-06-30,2
PROP001009,nri,"nri desk",1,2025-03-31,1
PROP001010,cxo,direct,1,2025-03-31,1
PROP001011,"startup founder",online,1,2024-09-30,3
PROP001012,other,broker,1,2023-09-30,3
PROP001013,"startup founder",direct,1,2023-06-30,2
PROP001014,cxo,online,1,2023-12-31,4
PROP001015,"startup founder",broker,1,2023-06-30,2
PROP001016,other,broker,1,2023-06-30,2
PROP001017,"startup founder","nri desk",1,2024-06-30,2
PROP001018,other,online,1,2024-12-31,4
PROP001019,cxo,direct,1,2024-09-30,3
PROP001020,"startup founder",online,1,2023-12-31,4
PROP001021,other,broker,1,2024-12-31,4
PROP001022,other,"nri desk",1,2024-06-30,2
PROP001023,other,direct,1,2023-06-30,2
PROP001024,nri,broker,1,2024-12-31,4
PROP001025,"startup founder","nri desk",1,2023-06-30,2
PROP001026,hni,direct,1,2025-03-31,1
PROP001027,"startup founder",broker,1,2023-09-30,3
PROP001028,"startup founder",online,1,2024-06-30,2
PROP001029,"startup founder","nri desk",1,2024-03-31,1
PROP001030,cxo,"nri desk",1,2024-12-31,4
PROP001031,other,online,1,2025-03-31,1
PROP001032,hni,direct,1,2025-03-31,1
PROP001033,nri,direct,1,2023-12-31,4
PROP001034,nri,direct,1,2024-12-31,4
PROP001035,"startup founder",online,1,2025-03-31,1
PROP001036,hni,online,1,2024-12-31,4
PROP001037,cxo,online,1,2024-03-31,1
PROP001038,hni,direct,1,2024-03-31,1
PROP001039,nri,broker,1,2024-09-30,3
PROP001040,cxo,direct,1,2024-06-30,2
PROP001041,hni,direct,1,2024-12-31,4
PROP001042,hni,broker,1,2023-12-31,4
PROP001043,hni,broker,1,2023-12-31,4
PROP001044,"startup founder","nri desk",1,2023-09-30,3
PROP001045,nri,broker,1,2024-03-31,1
PROP001046,cxo,online,1,2023-06-30,2
PROP001047,"startup founder","nri desk",1,2024-03-31,1
PROP001048,hni,direct,1,2023-12-31,4
PROP001049,nri,direct,1,2024-09-30,3
PROP001050,hni,broker,1,2024-09-30,3
PROP001051,cxo,"nri desk",1,2024-03-31,1
PROP001052,other,broker,1,2024-06-30,2
PROP001053,cxo,"nri desk",1,2024-09-30,3
PROP001054,hni,"nri desk",1,2025-03-31,1
PROP001055,other,direct,1,2024-03-31,1
PROP001056,nri,online,1,2024-03-31,1
PROP001057,cxo,"nri desk",1,2024-09-30,3
PROP001058,cxo,"nri desk",1,2023-12-31,4
PROP001059,other,broker,1,2024-06-30,2
PROP001060,cxo,online,1,2025-03-31,1
PROP001061,other,"nri desk",1,2024-06-30,2
PROP001062,hni,direct,1,2023-09-30,3
PROP001063,cxo,broker,1,2023-06-30,2
PROP001064,"startup founder",broker,1,2023-06-30,2
PROP001065,hni,online,1,2023-12-31,4
PROP001066,hni,"nri desk",1,2024-12-31,4
PROP001067,nri,direct,1,2023-09-30,3
PROP001068,nri,online,1,2024-09-30,3
PROP001069,"startup founder",direct,1,2024-09-30,3
PROP001070,nri,broker,1,2024-09-30,3
PROP001071,hni,online,1,2024-03-31,1
PROP001072,cxo,"nri desk",1,2024-09-30,3
PROP001073,hni,broker,1,2024-09-30,3
PROP001074,"startup founder",online,1,2024-12-31,4
PROP001075,other,online,1,2023-06-30,2
PROP001076,"startup founder","nri desk",1,2024-03-31,1
PROP001077,"startup founder",direct,1,2023-12-31,4
PROP001078,nri,"nri desk",1,2024-09-30,3
PROP001079,nri,"nri desk",1,2024-09-30,3
PROP001080,hni,broker,1,2024-06-30,2
PROP001081,"startup founder",direct,1,2024-09-30,3
PROP001082,cxo,direct,1,2023-09-30,3
PROP001083,hni,online,1,2024-12-31,4
PROP001084,"startup founder",direct,1,2025-03-31,1
PROP001085,other,broker,1,2024-06-30,2
PROP001086,"startup founder",online,1,2024-09-30,3
PROP001087,cxo,direct,1,2023-06-30,2
PROP001088,"startup founder",direct,1,2023-12-31,4
PROP001089,other,online,1,2023-09-30,3
PROP001090,other,"nri desk",1,2024-06-30,2
PROP001091,cxo,direct,1,2023-06-30,2
PROP001092,"startup founder",direct,1,2025-03-31,1
PROP001093,cxo,online,1,2023-09-30,3
PROP001094,nri,direct,1,2023-06-30,2
PROP001095,hni,direct,1,2024-09-30,3
PROP001096,other,direct,1,2023-12-31,4
PROP001097,cxo,"nri desk",1,2024-09-30,3
PROP001098,other,"nri desk",1,2024-12-31,4
PROP001099,"startup founder","nri desk",1,2023-06-30,2
PROP001100,nri,broker,1,2023-09-30,3
