Locality_Infra_Score,avg_conversion_rate
9.84704,1.0000
6.36882,1.0000
8.85695,1.0000
5.14184,1.0000
5.49484,1.0000
6.43129,1.0000
6.9967,1.0000
7.44383,1.0000
5.18346,1.0000
6.86551,1.0000
7.32618,1.0000
5.75312,1.0000
5.05978,1.0000
5.55795,1.0000
9.11751,1.0000
5.63977,1.0000
6.45884,1.0000
8.80198,1.0000
5.1296,1.0000
9.95376,1.0000
5.45929,1.0000
6.23584,1.0000
8.67385,1.0000
5.64486,1.0000
9.49529,1.0000
5.0974,1.0000
6.12546,1.0000
6.21333,1.0000
5.7362,1.0000
9.19553,1.0000
8.62425,1.0000
9.3102,1.0000
8.84505,1.0000
6.96389,1.0000
5.66037,1.0000
8.40609,1.0000
8.02354,1.0000
9.11734,1.0000
8.01106,1.0000
9.49504,1.0000
8.48114,1.0000
5.01591,1.0000
5.87394,1.0000
6.4101,1.0000
9.664,1.0000
6.26335,1.0000
9.25266,1.0000
6.64592,1.0000
7.24061,1.0000
7.66019,1.0000
6.58613,1.0000
6.65789,1.0000
6.34591,1.0000
9.4848,1.0000
6.35494,1.0000
5.39842,1.0000
9.7336,1.0000
9.62462,1.0000
6.98358,1.0000
8.07326,1.0000
5.1556,1.0000
8.82389,1.0000
9.39629,1.0000
9.89775,1.0000
7.08707,1.0000
6.89095,1.0000
6.60626,1.0000
8.28572,1.0000
5.91105,1.0000
7.70304,1.0000
6.95618,1.0000
5.43231,1.0000
9.86705,1.0000
9.17366,1.0000
9.85849,1.0000
6.44542,1.0000
8.43031,1.0000
9.84762,1.0000
8.27505,1.0000
7.41393,1.0000
7.67552,1.0000
5.69699,1.0000
9.38657,1.0000
5.24164,1.0000
9.66761,1.0000
9.70661,1.0000
8.98157,1.0000
8.43046,1.0000
9.03618,1.0000
8.19162,1.0000
8.16651,1.0000
5.96478,1.0000
8.15381,1.0000
6.13007,1.0000
7.63723,1.0000
9.69452,1.0000
7.97803,1.0000
5.05884,1.0000
9.85595,1.0000
8.37453,1.0000
6.29323,1.0000
8.01806,1.0000
5.87629,1.0000
6.06555,1.0000
6.29026,1.0000
8.51753,1.0000
7.15807,1.0000
6.81172,1.0000
5.28757,1.0000
7.53508,1.0000
8.93812,1.0000
6.16414,1.0000
5.42955,1.0000
7.49758,1.0000
7.54293,1.0000
7.54641,1.0000
8.57857,1.0000
6.64579,1.0000
8.64012,1.0000
7.77104,1.0000
6.83167,1.0000
8.24746,1.0000
9.25759,1.0000
6.153,1.0000
7.67679,1.0000
6.38404,1.0000
8.94501,1.0000
9.8975,1.0000
6.84154,1.0000
7.16043,1.0000
7.09602,1.0000
5.07132,1.0000
8.10425,1.0000
9.32646,1.0000
5.34094,1.0000
7.04975,1.0000
8.44492,1.0000
9.62072,1.0000
8.71012,1.0000
8.02098,1.0000
9.74689,1.0000
5.6706,1.0000
9.80072,1.0000
7.59692,1.0000
9.13481,1.0000
8.05621,1.0000
8.04294,1.0000
9.10436,1.0000
6.72932,1.0000
6.14001,1.0000
7.24734,1.0000
9.47287,1.0000
9.93886,1.0000
5.88484,1.0000
5.28698,1.0000
9.12076,1.0000
6.41448,1.0000
7.19994,1.0000
5.06301,1.0000
9.50827,1.0000
8.38433,1.0000
7.30356,1.0000
8.64443,1.0000
9.78736,1.0000
5.64976,1.0000
8.40398,1.0000
9.69583,1.0000
7.02678,1.0000
9.56693,1.0000
5.38361,1.0000
9.78735,1.0000
7.40181,1.0000
9.33568,1.0000
7.44132,1.0000
7.49339,1.0000
7.36098,1.0000
9.25428,1.0000
6.3151,1.0000
9.23647,1.0000
9.52886,1.0000
6.24109,1.0000
5.42132,1.0000
6.03743,1.0000
6.1025,1.0000
7.08666,1.0000
8.50226,1.0000
8.1527,1.0000
6.10327,1.0000
9.05456,1.0000
8.89334,1.0000
7.65658,1.0000
5.51099,1.0000
6.93942,1.0000
7.60651,1.0000
5.07616,1.0000
9.85974,1.0000
5.16504,1.0000
5.56136,1.0000
9.85416,1.0000
5.84571,1.0000
6.42022,1.0000
8.09809,1.0000
5.30081,1.0000
5.6043,1.0000
8.23454,1.0000
5.02656,1.0000
9.98035,1.0000
5.40829,1.0000
6.3668,1.0000
8.50437,1.0000
5.09415,1.0000
7.81393,1.0000
6.50003,1.0000
6.4715,1.0000
6.12411,1.0000
9.85133,1.0000
5.69332,1.0000
6.89116,1.0000
7.01643,1.0000
6.24212,1.0000
6.90418,1.0000
8.30289,1.0000
5.30882,1.0000
9.87694,1.0000
9.47366,1.0000
9.655,1.0000
9.08933,1.0000
7.55932,1.0000
9.88848,1.0000
8.63232,1.0000
5.29932,1.0000
8.70451,1.0000
9.13728,1.0000
5.91612,1.0000
6.99065,1.0000
8.1159,1.0000
7.27801,1.0000
8.64888,1.0000
8.33233,1.0000
9.74721,1.0000
6.25643,1.0000
8.53485,1.0000
6.91549,1.0000
9.82727,1.0000
7.33856,1.0000
5.36802,1.0000
8.12233,1.0000
7.80248,1.0000
6.57287,1.0000
7.90348,1.0000
6.2542,1.0000
9.51584,1.0000
9.49738,1.0000
7.20675,1.0000
5.26413,1.0000
5.135,1.0000
7.37028,1.0000
5.70823,1.0000
7.31443,1.0000
9.19729,1.0000
5.66882,1.0000
8.04287,1.0000
9.69243,1.0000
5.58712,1.0000
7.56849,1.0000
6.48009,1.0000
6.96962,1.0000
7.87919,1.0000
5.15491,1.0000
5.71641,1.0000
9.03812,1.0000
8.69457,1.0000
9.66226,1.0000
6.80797,1.0000
6.42588,1.0000
9.25138,1.0000
9.68945,1.0000
5.35259,1.0000
9.28366,1.0000
9.32103,1.0000
5.81454,1.0000
5.52487,1.0000
5.80466,1.0000
7.62202,1.0000
5.98009,1.0000
9.3533,1.0000
8.08814,1.0000
6.21263,1.0000
9.16705,1.0000
6.65515,1.0000
9.69198,1.0000
7.46064,1.0000
7.88444,1.0000
5.52246,1.0000
8.63081,1.0000
6.58508,1.0000
6.14299,1.0000
7.46293,1.0000
6.20745,1.0000
6.97958,1.0000
5.31702,1.0000
7.68717,1.0000
5.67236,1.0000
9.84034,1.0000
7.98342,1.0000
7.34126,1.0000
5.28901,1.0000
9.86689,1.0000
7.2264,1.0000
6.38488,1.0000
5.0261,1.0000
8.95309,1.0000
9.10232,1.0000
7.7613,1.0000
8.46367,1.0000
5.84916,1.0000
8.44069,1.0000
7.13944,1.0000
8.67346,1.0000
9.30136,1.0000
9.02034,1.0000
9.4887,1.0000
8.9923,1.0000
7.48744,1.0000
6.58685,1.0000
7.9711,1.0000
8.32894,1.0000
8.3697,1.0000
5.29286,1.0000
9.26173,1.0000
5.41796,1.0000
5.22469,1.0000
5.68015,1.0000
6.72466,1.0000
5.06483,1.0000
9.19624,1.0000
6.82407,1.0000
9.04669,1.0000
6.08822,1.0000
7.62537,1.0000
5.99464,1.0000
5.4419,1.0000
6.2565,1.0000
9.91529,1.0000
6.99053,1.0000
7.51281,1.0000
7.1022,1.0000
8.7206,1.0000
7.91403,1.0000
7.12717,1.0000
7.87857,1.0000
8.80384,1.0000
9.67445,1.0000
8.88279,1.0000
5.75198,1.0000
8.21309,1.0000
6.37167,1.0000
9.95094,1.0000
9.65214,1.0000
5.34648,1.0000
6.12807,1.0000
6.53313,1.0000
7.59903,1.0000
5.53565,1.0000
9.31081,1.0000
8.24091,1.0000
9.70184,1.0000
7.39022,1.0000
9.06333,1.0000
8.6328,1.0000
8.75879,1.0000
6.90639,1.0000
8.95092,1.0000
5.55015,1.0000
9.50534,1.0000
5.69642,1.0000
5.54319,1.0000
7.39949,1.0000
9.96195,1.0000
8.62426,1.0000
8.2566,1.0000
7.28782,1.0000
9.10489,1.0000
6.20359,1.0000
9.84303,1.0000
7.93354,1.0000
9.76915,1.0000
6.75785,1.0000
9.63095,1.0000
8.32784,1.0000
7.01803,1.0000
5.42836,1.0000
5.35804,1.0000
8.7583,1.0000
7.95553,1.0000
8.4618,1.0000
8.89574,1.0000
9.10796,1.0000
5.18467,1.0000
8.94724,1.0000
7.40534,1.0000
6.17976,1.0000
9.98609,1.0000
7.3794,1.0000
9.53799,1.0000
5.58616,1.0000
8.14151,1.0000
6.28314,1.0000
6.41637,1.0000
7.64489,1.0000
8.42258,1.0000
8.99922,1.0000
8.84907,1.0000
7.69288,1.0000
6.59895,1.0000
9.99086,1.0000
9.60423,1.0000
9.26979,1.0000
7.00725,1.0000
8.5726,1.0000
8.05958,1.0000
6.43877,1.0000
8.48371,1.0000
8.09595,1.0000
9.29801,1.0000
8.32545,1.0000
9.66128,1.0000
7.21053,1.0000
7.87853,1.0000
7.80931,1.0000
8.7403,1.0000
8.72803,1.0000
9.3234,1.0000
6.96675,1.0000
5.57465,1.0000
7.07466,1.0000
7.93394,1.0000
6.80192,1.0000
8.60441,1.0000
9.00412,1.0000
5.48462,1.0000
9.36373,1.0000
5.5722,1.0000
7.87128,1.0000
7.60425,1.0000
7.82583,1.0000
8.10951,1.0000
5.87388,1.0000
9.73546,1.0000
9.10053,1.0000
7.68795,1.0000
8.18708,1.0000
8.78484,1.0000
8.51916,1.0000
7.217,1.0000
5.14651,1.0000
7.32542,1.0000
6.66668,1.0000
5.95936,1.0000
9.19932,1.0000
8.77729,1.0000
6.44337,1.0000
7.68718,1.0000
8.21282,1.0000
5.38924,1.0000
9.96956,1.0000
5.9896,1.0000
6.38868,1.0000
6.28224,1.0000
9.67119,1.0000
7.55714,1.0000
7.97558,1.0000
7.88898,1.0000
7.43657,1.0000
5.31919,1.0000
5.508,1.0000
5.44824,1.0000
7.74756,1.0000
8.36834,1.0000
5.53718,1.0000
9.64017,1.0000
7.26635,1.0000
6.18667,1.0000
6.81916,1.0000
7.37831,1.0000
7.36511,1.0000
9.11719,1.0000
5.3812,1.0000
6.98926,1.0000
8.84671,1.0000
8.12702,1.0000
5.76742,1.0000
7.60639,1.0000
6.20655,1.0000
5.97131,1.0000
7.63868,1.0000
9.99935,1.0000
9.98093,1.0000
5.02012,1.0000
6.75952,1.0000
6.81661,1.0000
5.67096,1.0000
5.74283,1.0000
6.70235,1.0000
5.92894,1.0000
8.73681,1.0000
8.10526,1.0000
6.51911,1.0000
6.64142,1.0000
9.47653,1.0000
9.21104,1.0000
7.63341,1.0000
5.92544,1.0000
5.17116,1.0000
9.06447,1.0000
8.19846,1.0000
8.07789,1.0000
5.80592,1.0000
7.5185,1.0000
9.27532,1.0000
8.05634,1.0000
7.16033,1.0000
9.48553,1.0000
5.38841,1.0000
6.05172,1.0000
6.20386,1.0000
8.22892,1.0000
9.57897,1.0000
6.34771,1.0000
7.8245,1.0000
6.75684,1.0000
6.70047,1.0000
8.19355,1.0000
7.17923,1.0000
5.75519,1.0000
7.19614,1.0000
9.19758,1.0000
8.24317,1.0000
7.4696,1.0000
6.98016,1.0000
5.13309,1.0000
7.84282,1.0000
7.28111,1.0000
8.7597,1.0000
6.47791,1.0000
5.06626,1.0000
6.31904,1.0000
7.81568,1.0000
6.68849,1.0000
8.99622,1.0000
6.81967,1.0000
9.81976,1.0000
5.50756,1.0000
6.32361,1.0000
9.36671,1.0000
7.25988,1.0000
9.55838,1.0000
6.99216,1.0000
6.64103,1.0000
8.35511,1.0000
5.44237,1.0000
5.83875,1.0000
5.3978,1.0000
6.65214,1.0000
6.20953,1.0000
7.92757,1.0000
8.306,1.0000
9.47378,1.0000
6.37118,1.0000
7.04771,1.0000
5.32059,1.0000
5.44228,1.0000
6.46451,1.0000
7.02886,1.0000
6.25625,1.0000
9.93982,1.0000
9.14724,1.0000
7.44528,1.0000
8.56858,1.0000
5.71459,1.0000
8.03914,1.0000
6.84302,1.0000
6.13292,1.0000
7.60647,1.0000
6.03361,1.0000
7.19677,1.0000
9.9612,1.0000
9.68585,1.0000
5.76383,1.0000
6.66499,1.0000
6.82606,1.0000
7.60321,1.0000
8.44998,1.0000
5.87181,1.0000
6.12504,1.0000
6.63188,1.0000
5.93354,1.0000
7.41873,1.0000
5.43319,1.0000
8.64387,1.0000
5.48164,1.0000
7.25582,1.0000
6.72533,1.0000
8.27805,1.0000
6.89821,1.0000
7.07186,1.0000
7.8486,1.0000
9.15499,1.0000
7.58051,1.0000
8.4282,1.0000
7.69208,1.0000
9.93227,1.0000
7.81838,1.0000
7.21807,1.0000
7.30043,1.0000
6.81974,1.0000
7.01106,1.0000
5.81079,1.0000
8.33822,1.0000
5.37524,1.0000
8.9037,1.0000
5.87203,1.0000
9.01068,1.0000
7.68841,1.0000
7.94858,1.0000
8.12528,1.0000
6.76707,1.0000
8.10876,1.0000
8.07516,1.0000
9.07258,1.0000
8.69373,1.0000
7.90363,1.0000
7.57922,1.0000
9.06371,1.0000
9.39903,1.0000
9.66135,1.0000
6.86476,1.0000
8.29154,1.0000
7.6406,1.0000
7.90449,1.0000
7.30615,1.0000
6.27729,1.0000
7.35113,1.0000
5.22473,1.0000
7.40555,1.0000
7.9291,1.0000
9.86835,1.0000
7.03633,1.0000
5.62216,1.0000
9.04749,1.0000
6.99228,1.0000
9.53078,1.0000
6.48919,1.0000
6.51189,1.0000
9.87467,1.0000
5.06745,1.0000
6.78235,1.0000
6.70999,1.0000
5.82325,1.0000
8.93679,1.0000
6.59037,1.0000
9.69458,1.0000
8.70413,1.0000
7.88369,1.0000
6.86563,1.0000
6.81122,1.0000
5.04445,1.0000
8.74125,1.0000
6.95049,1.0000
5.29152,1.0000
6.74318,1.0000
6.5104,1.0000
7.62511,1.0000
9.52405,1.0000
6.01194,1.0000
5.32924,1.0000
7.84436,1.0000
9.7991,1.0000
6.22398,1.0000
5.75405,1.0000
9.39569,1.0000
9.07753,1.0000
5.12472,1.0000
6.07754,1.0000
9.78617,1.0000
8.36777,1.0000
6.37184,1.0000
7.61935,1.0000
8.34027,1.0000
6.94381,1.0000
8.96726,1.0000
6.69656,1.0000
8.93693,1.0000
8.07282,1.0000
7.73114,1.0000
6.32928,1.0000
7.18182,1.0000
9.89364,1.0000
7.90976,1.0000
5.91453,1.0000
8.97436,1.0000
5.644,1.0000
7.57851,1.0000
5.69842,1.0000
5.65954,1.0000
8.79196,1.0000
7.46584,1.0000
7.52711,1.0000
8.67873,1.0000
6.90596,1.0000
7.83813,1.0000
7.25341,1.0000
5.44565,1.0000
5.29789,1.0000
6.69792,1.0000
7.73505,1.0000
9.15794,1.0000
7.99791,1.0000
6.1874,1.0000
6.66591,1.0000
8.33224,1.0000
9.65119,1.0000
6.5597,1.0000
6.21953,1.0000
9.24925,1.0000
9.07747,1.0000
7.15793,1.0000
6.69781,1.0000
5.48335,1.0000
7.77797,1.0000
9.1886,1.0000
5.23384,1.0000
7.63608,1.0000
9.61216,1.0000
7.42242,1.0000
6.34918,1.0000
8.07664,1.0000
6.6121,1.0000
9.5367,1.0000
6.5136,1.0000
5.1022,1.0000
6.75025,1.0000
6.82422,1.0000
9.84929,1.0000
9.44096,1.0000
9.7407,1.0000
8.57724,1.0000
5.8296,1.0000
5.66542,1.0000
6.26975,1.0000
7.15819,1.0000
7.26844,1.0000
5.14815,1.0000
5.33448,1.0000
5.66975,1.0000
9.42119,1.0000
7.09306,1.0000
7.91122,1.0000
9.21331,1.0000
5.91141,1.0000
8.93233,1.0000
6.48079,1.0000
7.45143,1.0000
5.75328,1.0000
5.20924,1.0000
6.98107,1.0000
7.11775,1.0000
9.6701,1.0000
6.45464,1.0000
8.04932,1.0000
9.96319,1.0000
8.24831,1.0000
9.79926,1.0000
6.00318,1.0000
8.63417,1.0000
7.09604,1.0000
6.74337,1.0000
7.49236,1.0000
8.97234,1.0000
8.64196,1.0000
6.57359,1.0000
8.13297,1.0000
7.75828,1.0000
7.52486,1.0000
7.2727,1.0000
8.90815,1.0000
9.28017,1.0000
5.13387,1.0000
5.29704,1.0000
5.80067,1.0000
5.72958,1.0000
6.34715,1.0000
7.25188,1.0000
5.07822,1.0000
6.70415,1.0000
7.84625,1.0000
7.45432,1.0000
7.08168,1.0000
8.66116,1.0000
7.20549,1.0000
7.0551,1.0000
9.9926,1.0000
9.20847,1.0000
8.19741,1.0000
8.71309,1.0000
5.90752,1.0000
6.35974,1.0000
7.4862,1.0000
9.10189,1.0000
7.38834,1.0000
6.06957,1.0000
9.04559,1.0000
8.08201,1.0000
7.68214,1.0000
9.86384,1.0000
7.26553,1.0000
8.73063,1.0000
9.13192,1.0000
5.70151,1.0000
6.54503,1.0000
6.6372,1.0000
9.6596,1.0000
7.71741,1.0000
8.78026,1.0000
5.23898,1.0000
5.11391,1.0000
6.59568,1.0000
5.22181,1.0000
5.73561,1.0000
6.32049,1.0000
5.86393,1.0000
6.78198,1.0000
7.48366,1.0000
5.57721,1.0000
8.36929,1.0000
9.54789,1.0000
9.90041,1.0000
5.01283,1.0000
8.58528,1.0000
6.64175,1.0000
6.93753,1.0000
9.10651,1.0000
9.84808,1.0000
5.34586,1.0000
7.56679,1.0000
9.55507,1.0000
7.68963,1.0000
6.19421,1.0000
5.80237,1.0000
7.92769,1.0000
9.41451,1.0000
5.67679,1.0000
9.71073,1.0000
5.12154,1.0000
8.21909,1.0000
6.1237,1.0000
8.84363,1.0000
7.66631,1.0000
8.16557,1.0000
9.94875,1.0000
7.60281,1.0000
6.51476,1.0000
5.16181,1.0000
8.18943,1.0000
5.94108,1.0000
8.50618,1.0000
9.2508,1.0000
9.68411,1.0000
8.24841,1.0000
8.66226,1.0000
8.33072,1.0000
8.23232,1.0000
5.32772,1.0000
5.19255,1.0000
8.88606,1.0000
5.58762,1.0000
7.61069,1.0000
8.81395,1.0000
6.69916,1.0000
8.56735,1.0000
5.77669,1.0000
8.35836,1.0000
7.55275,1.0000
7.91889,1.0000
9.44732,1.0000
6.37011,1.0000
7.73281,1.0000
6.24104,1.0000
5.30881,1.0000
5.76367,1.0000
6.92366,1.0000
5.07003,1.0000
8.15344,1.0000
5.13835,1.0000
5.87951,1.0000
5.85948,1.0000
7.06838,1.0000
8.22766,1.0000
8.3224,1.0000
6.98276,1.0000
8.42258,1.0000
8.37431,1.0000
5.2179,1.0000
5.98306,1.0000
9.89333,1.0000
5.83706,1.0000
8.10613,1.0000
7.13508,1.0000
7.28727,1.0000
5.81482,1.0000
6.13238,1.0000
9.30217,1.0000
8.87945,1.0000
5.35566,1.0000
6.49685,1.0000
5.25543,1.0000
8.17461,1.0000
9.58808,1.0000
6.6655,1.0000
9.0766,1.0000
9.70154,1.0000
7.97272,1.0000
8.9518,1.0000
7.462,1.0000
9.01364,1.0000
6.99456,1.0000
9.3518,1.0000
5.56296,1.0000
6.03029,1.0000
5.73446,1.0000
7.13314,1.0000
7.23708,1.0000
5.93234,1.0000
7.31666,1.0000
6.60104,1.0000
8.21791,1.0000
8.47698,1.0000
8.15603,1.0000
9.32998,1.0000
9.2886,1.0000
7.51279,1.0000
5.09286,1.0000
9.81619,1.0000
5.56479,1.0000
8.22565,1.0000
5.12741,1.0000
5.99701,1.0000
8.89688,1.0000
8.10677,1.0000
6.62002,1.0000
7.15067,1.0000
6.13874,1.0000
8.21144,1.0000
7.32441,1.0000
6.15509,1.0000
6.28242,1.0000
8.94409,1.0000
9.72593,1.0000
9.5868,1.0000
5.57918,1.0000
5.93678,1.0000
8.9608,1.0000
7.53729,1.0000
8.63584,1.0000
5.36498,1.0000
9.973,1.0000
6.1624,1.0000
9.97656,1.0000
9.05082,1.0000
7.17255,1.0000
6.24349,1.0000
6.82212,1.0000
7.59403,1.0000
9.55468,1.0000
5.49828,1.0000
6.5538,1.0000
9.64418,1.0000
6.52645,1.0000
5.95819,1.0000
5.89065,1.0000
7.36935,1.0000
5.15187,1.0000
8.45303,1.0000
8.44452,1.0000
8.85372,1.0000
8.0383,1.0000
7.24834,1.0000
5.11933,1.0000
5.21345,1.0000
8.08979,1.0000
8.11148,1.0000
9.03111,1.0000
6.0168,1.0000
8.68371,1.0000
9.19554,1.0000
5.88817,1.0000
7.07895,1.0000
6.19202,1.0000
8.28712,1.0000
7.44596,1.0000
8.98188,1.0000
5.50307,1.0000
8.79781,1.0000
7.02202,1.0000
5.28199,1.0000
9.2811,1.0000
9.09908,1.0000
9.4626,1.0000
8.78897,1.0000
7.48764,1.0000
9.8784,1.0000
5.02702,1.0000
9.07675,1.0000
8.20729,1.0000
9.49379,1.0000
8.25534,1.0000
6.65548,1.0000
9.46128,1.0000
6.7876,1.0000
5.90524,1.0000
7.24476,1.0000
8.77944,1.0000
6.5444,1.0000
8.36325,1.0000
9.39647,1.0000
8.62853,1.0000
6.46984,1.0000
7.06001,1.0000
6.66492,1.0000
7.95642,1.0000
8.00406,1.0000
9.40501,1.0000
6.87338,1.0000
7.22091,1.0000
5.86223,1.0000
5.40566,1.0000
7.92914,1.0000
7.06839,1.0000
7.54009,1.0000
7.4254,1.0000
9.61189,1.0000
6.72335,1.0000
9.60763,1.0000
6.69114,1.0000
9.33894,1.0000
9.45665,1.0000
6.76938,1.0000
8.04334,1.0000
8.90574,1.0000
8.42734,1.0000
6.54976,1.0000
8.14702,1.0000
5.24653,1.0000
8.67656,1.0000
9.29094,1.0000
5.98329,1.0000
5.08181,1.0000
5.74419,1.0000
8.35682,1.0000
6.07622,1.0000
8.24081,1.0000
5.96651,1.0000
7.0846,1.0000
5.93086,1.0000
7.27117,1.0000
8.17047,1.0000
7.18449,1.0000
9.11343,1.0000
6.38469,1.0000
9.9345,1.0000
7.42163,1.0000
5.24546,1.0000
6.38206,1.0000
5.96079,1.0000
5.91857,1.0000
5.56176,1.0000
7.36645,1.0000
9.57009,1.0000
8.52488,1.0000
8.26597,1.0000
9.74884,1.0000
6.10599,1.0000
8.86418,1.0000
6.44458,1.0000
7.90476,1.0000
7.83708,1.0000
5.46354,1.0000
6.31809,1.0000
8.69025,1.0000
5.47439,1.0000
6.86733,1.0000
5.88887,1.0000
9.2992,1.0000
8.22495,1.0000
8.15198,1.0000
8.77214,1.0000
9.54865,1.0000
9.39207,1.0000
7.55342,1.0000
6.47103,1.0000
9.18189,1.0000
9.08359,1.0000
6.63067,1.0000
7.71361,1.0000
8.93089,1.0000
7.03043,1.0000
7.41326,1.0000
7.17574,1.0000
6.42246,1.0000
6.75121,1.0000
5.72771,1.0000
5.34309,1.0000
7.48836,1.0000
9.38542,1.0000
5.2715,1.0000
7.56436,1.0000
7.6105,1.0000
9.94684,1.0000
8.47416,1.0000
5.46701,1.0000
8.30685,1.0000
9.99607,1.0000
7.61457,1.0000
5.40143,1.0000
7.70138,1.0000
7.54963,1.0000
7.88811,1.0000
8.14668,1.0000
9.36553,1.0000
7.78081,1.0000
7.78427,1.0000
7.84995,1.0000
8.13027,1.0000
9.43043,1.0000
9.60052,1.0000
5.73726,1.0000
6.91227,1.0000
5.95603,1.0000
6.32967,1.0000
6.29057,1.0000
7.50479,1.0000
5.99022,1.0000
7.80645,1.0000
7.61658,1.0000
9.74652,1.0000
7.33978,1.0000
9.64488,1.0000
7.12822,1.0000
6.84584,1.0000
6.08304,1.0000
6.01046,1.0000
9.54306,1.0000
5.89904,1.0000
7.08294,1.0000
6.60091,1.0000
7.85124,1.0000
6.57317,1.0000
5.02574,1.0000
8.75316,1.0000
7.09593,1.0000
7.07411,1.0000
6.81607,1.0000
6.57553,1.0000
8.59498,1.0000
8.44733,1.0000
8.98363,1.0000
8.53293,1.0000
9.8267,1.0000
6.44201,1.0000
9.94727,1.0000
9.59972,1.0000
7.57594,1.0000
8.06776,1.0000
8.59404,1.0000
6.65807,1.0000
8.55085,1.0000
8.87408,1.0000
7.16407,1.0000
6.59529,1.0000
9.63869,1.0000
9.2691,1.0000
5.55899,1.0000
7.30081,1.0000
6.87306,1.0000
7.352,1.0000
8.59006,1.0000
9.30802,1.0000
5.38428,1.0000
7.69522,1.0000
5.55423,1.0000
8.58766,1.0000
6.81725,1.0000
9.28154,1.0000
7.13431,1.0000
9.11774,1.0000
5.29449,1.0000
6.97768,1.0000
5.43278,1.0000
5.9413,1.0000
9.73003,1.0000
5.20103,1.0000
6.28503,1.0000
5.36786,1.0000
9.38204,1.0000
8.50598,1.0000
5.41262,1.0000
6.2547,1.0000
6.38456,1.0000
6.26147,1.0000
9.59483,1.0000
8.50379,1.0000
7.35539,1.0000
9.6643,1.0000
5.11116,1.0000
7.7217,1.0000
7.33204,1.0000
5.3358,1.0000
6.49183,1.0000
7.68996,1.0000
8.59388,1.0000
7.54452,1.0000
9.17219,1.0000
6.73764,1.0000
7.38311,1.0000
8.5659,1.0000
6.04746,1.0000
9.65882,1.0000
6.57852,1.0000
8.10837,1.0000
6.72696,1.0000
7.94763,1.0000
6.48939,1.0000
7.02263,1.0000
9.44164,1.0000
6.78049,1.0000
9.65753,1.0000
8.99658,1.0000
8.29643,1.0000
6.19204,1.0000
6.40228,1.0000
6.97617,1.0000
9.07172,1.0000
9.23323,1.0000
9.77443,1.0000
9.47062,1.0000
9.37026,1.0000
7.99686,1.0000
7.70608,1.0000
7.16772,1.0000
7.49485,1.0000
9.93818,1.0000
5.02669,1.0000
6.93204,1.0000
7.91944,1.0000
8.51914,1.0000
5.09898,1.0000
5.17279,1.0000
6.42231,1.0000
8.94655,1.0000
7.68755,1.0000
7.33098,1.0000
5.95446,1.0000
9.76993,1.0000
8.99731,1.0000
8.52574,1.0000
7.12153,1.0000
6.59757,1.0000
8.99219,1.0000
7.34111,1.0000
5.79289,1.0000
6.27345,1.0000
8.70143,1.0000
7.58218,1.0000
9.09578,1.0000
5.78784,1.0000
6.327,1.0000
9.7021,1.0000
6.92149,1.0000
7.87901,1.0000
9.48362,1.0000
6.99459,1.0000
6.96843,1.0000
8.58118,1.0000
7.71284,1.0000
8.87249,1.0000
6.34684,1.0000
7.31619,1.0000
5.32826,1.0000
5.51791,1.0000
7.8399,1.0000
6.52764,1.0000
6.63558,1.0000
9.70897,1.0000
6.32687,1.0000
6.31582,1.0000
8.38842,1.0000
8.48889,1.0000
9.21535,1.0000
5.38907,1.0000
7.91801,1.0000
5.09103,1.0000
9.43863,1.0000
9.6773,1.0000
8.23034,1.0000
7.85189,1.0000
5.65333,1.0000
8.81921,1.0000
7.51445,1.0000
9.0331,1.0000
9.86334,1.0000
5.63278,1.0000
9.67416,1.0000
8.43129,1.0000
6.76289,1.0000
6.52408,1.0000
5.06943,1.0000
5.77141,1.0000
5.22947,1.0000
5.23443,1.0000
5.24461,1.0000
5.62191,1.0000
9.82223,1.0000
8.6431,1.0000
8.48542,1.0000
7.55885,1.0000
8.40378,1.0000
6.56455,1.0000
6.7993,1.0000
5.70682,1.0000
9.32322,1.0000
7.73287,1.0000
9.88452,1.0000
7.21531,1.0000
8.85427,1.0000
6.92145,1.0000
9.08079,1.0000
9.67063,1.0000
9.74477,1.0000
9.70451,1.0000
5.24281,1.0000
9.85825,1.0000
5.04453,1.0000
6.21544,1.0000
7.59429,1.0000
6.66346,1.0000
8.84527,1.0000
6.15724,1.0000
5.02106,1.0000
6.07078,1.0000
9.45314,1.0000
8.66843,1.0000
7.60726,1.0000
6.88347,1.0000
7.90235,1.0000
7.39617,1.0000
8.25864,1.0000
6.26087,1.0000
7.28098,1.0000
7.84481,1.0000
5.03686,1.0000
8.40695,1.0000
7.83047,1.0000
6.89203,1.0000
6.44941,1.0000
8.2814,1.0000
9.049,1.0000
6.96326,1.0000
9.11663,1.0000
9.286,1.0000
7.91478,1.0000
9.56441,1.0000
6.39145,1.0000
8.33394,1.0000
6.14827,1.0000
5.05024,1.0000
9.14924,1.0000
6.41165,1.0000
8.20878,1.0000
6.07795,1.0000
8.56808,1.0000
5.88199,1.0000
8.68701,1.0000
6.17347,1.0000
5.43965,1.0000
8.36751,1.0000
5.45361,1.0000
8.03855,1.0000
8.96956,1.0000
5.50555,1.0000
5.90594,1.0000
6.4899,1.0000
5.03288,1.0000
6.51739,1.0000
8.8929,1.0000
7.51877,1.0000
5.67532,1.0000
5.7083,1.0000
7.15528,1.0000
8.27302,1.0000
